topic,source,author,title,description,content,published_at,url
climate change shipping,Phys.Org,University of British Columbia,Q&A: How to reduce food waste and feast sustainably this holiday season,"The holiday season is upon us, complete with multiple occasions for eating, drinking and making merry—which means multiple occasions for wasted food and drink.","The holiday season is upon us, complete with multiple occasions for eating, drinking and making merrywhich means multiple occasions for wasted food and drink.
It's estimated that 20%or 11 million to… [+3536 chars]",2024-12-17T21:00:01Z,https://phys.org/news/2024-12-qa-food-feast-sustainably-holiday.html
climate change shipping,Phys.Org,Patrick Whittle,"Endangered whales found entangled in rope off Massachusetts, and 1 is likely to die","Two endangered whales have been spotted entangled in fishing gear off Massachusetts, and one is likely to die from its injuries, the federal government said.","Two endangered whales have been spotted entangled in fishing gear off Massachusetts, and one is likely to die from its injuries, the federal government said.
They are North Atlantic right whales, wh… [+3291 chars]",2024-12-18T21:18:34Z,https://phys.org/news/2024-12-endangered-whales-entangled-rope-massachusetts.html
climate change shipping,Project Syndicate,Richard Haass,The Energy Transition That Couldn’t,"Dominant intellectual frameworks persist until their limitations in describing reality become undeniable, paving the way for a new paradigm. The idea that the world can and will replace fossil fuels with renewables has reached that point.","Dominant intellectual frameworks persist until their limitations in describing reality become undeniable, paving the way for a new paradigm. The idea that the world can and will replace fossil fuels … [+6868 chars]",2024-12-17T14:14:53Z,https://www.project-syndicate.org/commentary/energy-transition-from-fossil-fuels-to-renewables-is-unrealizable-idea-by-richard-haass-and-carolyn-kissane-2024-12
climate change shipping,Grist,Tristan Baurick,How Trump could bring fish farms to the Gulf of Mexico,Floating cages with thousands of fish may be popping in the Gulf of Mexico under a controversial plan that is likely to gain traction during Trump's second term.,"This coverage is made possible through a partnership between Grist and Deep South Today, a nonprofit network of local newsrooms providing essential journalism in underserved communities and ensuring … [+7456 chars]",2024-12-11T09:30:00Z,http://grist.org/food-and-agriculture/how-trump-could-bring-fish-farms-to-the-gulf-of-mexico/
climate change shipping,Forbes,"Jamie Hailstone, Contributor, 
 Jamie Hailstone, Contributor
 https://www.forbes.com/sites/jamiehailstone/","More Air Pollution Monitoring In Africa Urgently Needed, Study Finds","High levels of air pollution could mean cardiovascular diseases overtake infectious diseases as the leading cause of death in Africa, according to a new analysis.","NAKURU, RIFT VALLEY, KENYA - 2022/01/11: Pedestrians and vehicles are seen on a road covered with ... [+] smog emanating from a nearby Giotto dumpsite. An electricity post is seen in an area covered … [+3825 chars]",2024-11-28T10:11:02Z,https://www.forbes.com/sites/jamiehailstone/2024/11/28/more-air-pollution-monitoring-in-africa-urgently-needed-study-finds/
climate change shipping,Wattsupwiththat.com,Guest Blogger,"Climate Change, Sea Ice and Engineering New Trade in the Artic","While climate alarmists obsess over melting ice and a faux threat of rising waters, the more substantive story is the purposeful business of engineering new trade routes through the frozen Arctic to serve the transportation needs and energy demands of world c…","By Vijay Jayaraj
Modern warming of the climate, contrary to the popular though waning narrative, has contributed to the flourishing of human civilization to unprecedented levels.
About 10,000 years… [+4957 chars]",2024-12-07T06:00:00Z,https://wattsupwiththat.com/2024/12/06/climate-change-sea-ice-and-engineering-new-trade-in-the-artic/
climate change shipping,ESPN,Mark Ogden,2034 World Cup explainer: Why only one bid? Winter or summer? Sportswashing?,"With news that Saudi Arabia is going to host the 2034 FIFA World Cup, will we have another winter tournament? How will human rights be managed as it builds brand-new stadiums?","Saudi Arabia has been announced as the host nation for the 2034 Men's World Cup, with FIFA rubber-stamping the confirmation of the 2030 and 2034 editions of the tournament on Dec. 11.
A joint bid in… [+25050 chars]",2024-12-11T17:01:26Z,https://www.espn.com/soccer/story/_/id/42892121/saudi-arabia-2034-fifa-world-cup-explainer-human-rights-winter-world-cup-calendar-cost
climate change shipping,Energycentral.com,[Energy Central] Timothy Renshaw,More hurdles ahead for transportation’s energy transition ambitions,Climate change is real! That’s the rallying cry for carbon dioxide scolds in the wake of any abnormal storm in the 21st century. Here’s what else is real: Energy transition is complicated. And nowhere are the complications more apparent than in transportation…,"Climate change is real! Thats the rallying cry for carbon dioxide scolds in the wake of any abnormal storm in the 21st century. Heres what else is real: Energy transition is complicated.
And nowhere… [+5432 chars]",2024-11-29T16:35:57Z,https://energycentral.com/c/cp/more-hurdles-ahead-transportation%E2%80%99s-energy-transition-ambitions
climate change shipping,NBC News,Evan Bush,Why has it been even hotter than expected recently? Research points to diminishing cloud cover,Temperatures have risen far higher over the past two years than scientists expected. A study offers a possible reason why: Cloud cover has decreased.,Temperatures around the world have risen far higher over the past two years than scientists expected. The trend has given rise to a puzzle: Are hidden climate change dynamics behind the sudden shift?… [+4090 chars],2024-12-05T19:00:00Z,https://www.nbcnews.com/science/climate-change/why-hot-high-temperatures-cloud-cover-decreased-rcna182937
climate change shipping,EURACTIV,Sian Prior,Black Friday shipping – are we getting more than we bargained for?,The new European Commissioner for Transport Apostolos Tzitzikostas acknowledged a critical paradox: maritime climate goals must keep Europe connected to the world while ensuring climate sustainability.,"The frenzy for the perfect holiday gift has begun, with goods shipped around the ocean to meet demand. Amid climate disasters, can shipping drive the shift to a sustainable future?
Sian Prior is Shi… [+3466 chars]",2024-12-06T05:00:31Z,https://www.euractiv.com/section/eet/opinion/black-friday-shipping-are-we-getting-more-than-we-bargained-for/
climate change shipping,Forbes,"Steven Desmyter, Contributor, 
 Steven Desmyter, Contributor
 https://www.forbes.com/sites/stevendesmyter/",Hedging Armageddon,How to hedge the apocalypse. Portfolio management for preppers. Here we look at what hedging strategies work in the case of extreme tail events.,"Preparing for the worst...
Man Group
Ive been watching the second season of Silo on Apple+, a series in which a character played by the brilliant Rebecca Ferguson struggles to survive in a dystopia… [+7730 chars]",2024-11-28T10:15:48Z,https://www.forbes.com/sites/stevendesmyter/2024/11/28/hedging-armageddon/
climate change shipping,Yahoo Entertainment,"Simon Jessop, Karin Strohecker and Virginia Furness",Analysis-Business seeks details in face of mixed COP29 climate messages,COP29 deals on finance and carbon markets could lead to billions more dollars flowing around the business world if countries next year can deliver climate...,"By Simon Jessop, Karin Strohecker and Virginia Furness
BAKU (Reuters) - COP29 deals on finance and carbon markets could lead to billions more dollars flowing around the business world if countries n… [+4412 chars]",2024-11-25T05:02:21Z,https://finance.yahoo.com/news/analysis-business-seeks-details-face-050221739.html
climate change shipping,International Business Times,Nick PERRY and Benjamin LEGENDRE,2024 'Certain' To Be Hottest Year On Record: EU Monitor,"This year is ""effectively certain"" to be the hottest on record and the first above a critical threshold to protect the planet from dangerously overheating, Europe's climate monitor said Monday.","This year is ""effectively certain"" to be the hottest on record and the first above a critical threshold to protect the planet from dangerously overheating, Europe's climate monitor said Monday.
The … [+3865 chars]",2024-12-09T03:42:18Z,https://www.ibtimes.com/2024-certain-hottest-year-record-eu-monitor-3754552
climate change shipping,gcaptain.com,Reuters,"Australia Protest Forces Ship To Abort Arrival At Coal Port, 170 Arrested","SYDNEY, Nov 24 (Reuters) – A climate change protest off the coast of Australia’s New South Wales State forced an inbound ship to turn back from the country’s largest terminal for coal...","SYDNEY, Nov 24 (Reuters) – A climate change protest off the coast of Australia’s New South Wales State forced an inbound ship to turn back from the country’s largest terminal for coal exports on Sund… [+1407 chars]",2024-11-24T15:23:08Z,https://gcaptain.com/australia-protest-forces-ship-to-abort-arrival-at-coal-port-170-arrested/
climate change shipping,Observer,"Victor Dey, Victor Dey",How a Gates Foundation-Backed A.I. Startup Tackles Weather Forecast in Africa: CEO Q&A,"Palo Alto, Calif.-based WindBorne aims to tackle climate change by improving the accuracy of weather forecast using A.I.-powered weather balloons.","WindBorne chose Kenya as its first area of operation due to its combination of data scarcity and a relatively advanced meteorological infrastructure. LUIS TATO/AFP via Getty Images
Africas agricultu… [+9286 chars]",2024-12-10T17:33:37Z,https://observer.com/2024/12/weather-forecast-balloon-ai-startup-interview/
climate change shipping,Yahoo Entertainment,Reuters,"Australia protest forces ship to abort arrival at coal port, 170 arrested","SYDNEY (Reuters) -A climate change protest off the coast of Australia's New South Wales State forced an inbound ship to turn back from the country's largest terminal for coal exports on Sunday, the port operator said. New South Wales police said 170 protester…","SYDNEY (Reuters) -A climate change protest off the coast of Australia's New South Wales State forced an inbound ship to turn back from the country's largest terminal for coal exports on Sunday, the p… [+1264 chars]",2024-11-24T02:03:25Z,https://www.yahoo.com/news/australia-climate-change-protest-forces-020325903.html
climate change shipping,Grist,Claire Elise Thompson,Rampant consumerism is bad for the planet. ‘Underconsumption core’ offers an alternative.,Meet the new minimalism trend of 2024 — and the TikTokers hoping it will last.,"The spotlight
In one of Julie Georges most popular TikTok videos from this past summer, she highlights some of the quality items she owns and cherishes a few nice pieces of jewelry, a single pair of… [+9803 chars]",2024-11-27T16:19:02Z,https://grist.org/looking-forward/rampant-consumerism-is-bad-for-the-planet-underconsumption-core-offers-an-alternative/
